# CMAP = /home/josie/irysSolveResults/fa2cmap/chilense_pilon_corrected_assembly.ArcsGraph.scaffolds_BSSSI_0kb_0labels.cmap
# filter: Minimum Labels = 0
# filter: Minimum Size (kb) = 0
CompntId	CompntName	CompntLength
2064	scaffold2064,61402,f1683Z61402	61402
2065	scaffold2065,61375,f1685Z61375	61375
2066	scaffold2066,61174,f1687Z61174	61174
2067	scaffold2067,61159,f1688Z61159	61159
2068	scaffold2068,60995,f1689Z60995	60995
2069	scaffold2069,60834,f1690Z60834	60834
2070	scaffold2070,60601,f1694Z60601	60601
2071	scaffold2071,60539,f1697Z60539	60539
2072	scaffold2072,60536,f1696Z60536	60536
2073	scaffold2073,60410,f1699Z60410	60410
2074	scaffold2074,60291,f1700Z60291	60291
2075	scaffold2075,60224,f1701Z60224	60224
2076	scaffold2076,60212,f1702Z60212	60212
2077	scaffold2077,60107,f1703Z60107	60107
2078	scaffold2078,106805,r1858z46911k8a0.25m10_f1706Z59894	106815
2079	scaffold2079,59886,f1707Z59886	59886
2080	scaffold2080,59861,f1708Z59861	59861
2081	scaffold2081,59838,f1709Z59838	59838
2082	scaffold2082,59735,f1983Z59735	59735
2083	scaffold2083,59691,f1711Z59691	59691
2084	scaffold2084,59175,f2013Z59175	59175
2085	scaffold2085,59069,f1714Z59069	59069
2086	scaffold2086,59037,f1715Z59037	59037
2087	scaffold2087,58976,f1716Z58976	58976
2088	scaffold2088,58907,f1717Z58907	58907
2089	scaffold2089,58829,f1718Z58829	58829
2090	scaffold2090,58817,f1719Z58817	58817
2091	scaffold2091,58604,f1721Z58604	58604
2092	scaffold2092,58345,f1722Z58345	58345
2093	scaffold2093,58237,f1726Z58237	58237
2094	scaffold2094,58053,f1729Z58053	58053
2095	scaffold2095,58041,f1727Z58041	58041
2096	scaffold2096,57790,f2059Z57790	57790
2097	scaffold2097,57746,f1731Z57746	57746
2098	scaffold2098,57635,f1733Z57635	57635
2099	scaffold2099,57538,f1732Z57538	57538
2100	scaffold2100,57502,f1736Z57502	57502
2101	scaffold2101,57384,f1737Z57384	57384
2102	scaffold2102,57335,f1738Z57335	57335
2103	scaffold2103,85232,f1739Z57263k7a0.14m10_r2083z27969	85242
2104	scaffold2104,57144,f1913Z57144	57144
2105	scaffold2105,57098,f1741Z57098	57098
2106	scaffold2106,56901,f1743Z56901	56901
2107	scaffold2107,56385,f1750Z56385	56385
2108	scaffold2108,56317,f1751Z56317	56317
2109	scaffold2109,56211,f1754Z56211	56211
2110	scaffold2110,56156,f1755Z56156	56156
2111	scaffold2111,55878,f1759Z55878	55878
2112	scaffold2112,55823,f1760Z55823	55823
2113	scaffold2113,55724,f1762Z55724	55724
2114	scaffold2114,55628,f1763Z55628	55628
2115	scaffold2115,55610,f1764Z55610	55610
2116	scaffold2116,55584,f2030Z55584	55584
2117	scaffold2117,55488,f1766Z55488	55488
2118	scaffold2118,55216,f1768Z55216	55216
2119	scaffold2119,55029,f1770Z55029	55029
2120	scaffold2120,55008,f1771Z55008	55008
2121	scaffold2121,54965,f2033Z54965	54965
2122	scaffold2122,54773,f1774Z54773	54773
2123	scaffold2123,54524,f1777Z54524	54524
2124	scaffold2124,54365,f1779Z54365	54365
2125	scaffold2125,54318,f1780Z54318	54318
2126	scaffold2126,54220,f1781Z54220	54220
2127	scaffold2127,54075,f1782Z54075	54075
2128	scaffold2128,53791,f1783Z53791	53791
2129	scaffold2129,53786,f1784Z53786	53786
2130	scaffold2130,53466,f1789Z53466	53466
2131	scaffold2131,53445,f1791Z53445	53445
2132	scaffold2132,53428,f1792Z53428	53428
2133	scaffold2133,52920,f1798Z52920	52920
2134	scaffold2134,52857,f1799Z52857	52857
2135	scaffold2135,52767,f1800Z52767	52767
2136	scaffold2136,52563,f1804Z52563	52563
2137	scaffold2137,52538,f1801Z52538	52538
2138	scaffold2138,52533,f1803Z52533	52533
2139	scaffold2139,52208,f1806Z52208	52208
2140	scaffold2140,52198,f1807Z52198	52198
2141	scaffold2141,52168,f1808Z52168	52168
2142	scaffold2142,52157,f1809Z52157	52157
2143	scaffold2143,52082,f1811Z52082	52082
2144	scaffold2144,51935,f1814Z51935	51935
2145	scaffold2145,51803,f1815Z51803	51803
2146	scaffold2146,51747,f2055Z51747	51747
2147	scaffold2147,51708,f1816Z51708	51708
2148	scaffold2148,51672,f1817Z51672	51672
2149	scaffold2149,51227,f1818Z51227	51227
2150	scaffold2150,51154,f1820Z51154	51154
2151	scaffold2151,51136,f1901Z51136	51136
2152	scaffold2152,51134,f1821Z51134	51134
2153	scaffold2153,50755,f1823Z50755	50755
2154	scaffold2154,50641,f1824Z50641	50641
2155	scaffold2155,50553,f1825Z50553	50553
2156	scaffold2156,50474,f1819Z50474	50474
2157	scaffold2157,50318,f1827Z50318	50318
2158	scaffold2158,50198,f1828Z50198	50198
2159	scaffold2159,50059,f1829Z50059	50059
2160	scaffold2160,49946,f1831Z49946	49946
2161	scaffold2161,49904,f1832Z49904	49904
2162	scaffold2162,49801,f1834Z49801	49801
2163	scaffold2163,49684,f1835Z49684	49684
2164	scaffold2164,49537,f1836Z49537	49537
2165	scaffold2165,49274,f1839Z49274	49274
2166	scaffold2166,48916,f1840Z48916	48916
2167	scaffold2167,48903,f1841Z48903	48903
2168	scaffold2168,48891,f1842Z48891	48891
2169	scaffold2169,48553,f1843Z48553	48553
2170	scaffold2170,48479,f1844Z48479	48479
2171	scaffold2171,48457,f1845Z48457	48457
2172	scaffold2172,48345,f1846Z48345	48345
2173	scaffold2173,48328,f1847Z48328	48328
2174	scaffold2174,48226,f1848Z48226	48226
2175	scaffold2175,48165,f1849Z48165	48165
2176	scaffold2176,48037,f1850Z48037	48037
2177	scaffold2177,47678,f2000Z47678	47678
2178	scaffold2178,47586,f1852Z47586	47586
2179	scaffold2179,47515,f1853Z47515	47515
2180	scaffold2180,47382,f1855Z47382	47382
2181	scaffold2181,47083,f1856Z47083	47083
2182	scaffold2182,46969,f1857Z46969	46969
2183	scaffold2183,46815,f1859Z46815	46815
2184	scaffold2184,46544,f1862Z46544	46544
2185	scaffold2185,46488,f1864Z46488	46488
2186	scaffold2186,46484,f1865Z46484	46484
2187	scaffold2187,46446,f1866Z46446	46446
2188	scaffold2188,46267,f1867Z46267	46267
2189	scaffold2189,46172,f1868Z46172	46172
2190	scaffold2190,46157,f1869Z46157	46157
2191	scaffold2191,46030,f1871Z46030	46030
2192	scaffold2192,45913,f1873Z45913	45913
2193	scaffold2193,45788,f1876Z45788	45788
2194	scaffold2194,45680,f1878Z45680	45680
2195	scaffold2195,45664,f1880Z45664	45664
2196	scaffold2196,45482,f1881Z45482	45482
2197	scaffold2197,44851,f1883Z44851	44851
2198	scaffold2198,44639,f1886Z44639	44639
2199	scaffold2199,44618,f1887Z44618	44618
2200	scaffold2200,44399,f1888Z44399	44399
2201	scaffold2201,43990,f1891Z43990	43990
2202	scaffold2202,43959,f1892Z43959	43959
2203	scaffold2203,43912,f1894Z43912	43912
2204	scaffold2204,73775,f2065z30063k6a0.16m10_f1896Z43712	73785
2205	scaffold2205,43690,f1895Z43690	43690
2206	scaffold2206,43339,f1899Z43339	43339
2207	scaffold2207,43323,f1900Z43323	43323
2208	scaffold2208,42955,f1903Z42955	42955
2209	scaffold2209,42939,f1902Z42939	42939
2210	scaffold2210,42825,f1905Z42825	42825
2211	scaffold2211,42679,f1906Z42679	42679
2212	scaffold2212,42607,f1907Z42607	42607
2213	scaffold2213,42490,f1908Z42490	42490
2214	scaffold2214,42244,f1912Z42244	42244
2215	scaffold2215,42180,f1914Z42180	42180
2216	scaffold2216,42084,f1915Z42084	42084
2217	scaffold2217,42046,f1916Z42046	42046
2218	scaffold2218,42014,f1917Z42014	42014
2219	scaffold2219,41954,f1904Z41954	41954
2220	scaffold2220,41899,f1919Z41899	41899
2221	scaffold2221,41632,f1922Z41632	41632
2222	scaffold2222,41603,f1924Z41603	41603
2223	scaffold2223,41597,f1923Z41597	41597
2224	scaffold2224,41595,f1925Z41595	41595
2225	scaffold2225,41594,f1926Z41594	41594
2226	scaffold2226,41508,f1927Z41508	41508
2227	scaffold2227,41483,f1928Z41483	41483
2228	scaffold2228,41297,f1930Z41297	41297
2229	scaffold2229,41269,f1931Z41269	41269
2230	scaffold2230,41250,f1933Z41250	41250
2231	scaffold2231,41138,f1934Z41138	41138
2232	scaffold2232,40792,f1936Z40792	40792
2233	scaffold2233,40775,f1937Z40775	40775
2234	scaffold2234,40717,f1938Z40717	40717
2235	scaffold2235,40697,f1939Z40697	40697
2236	scaffold2236,40595,f1940Z40595	40595
2237	scaffold2237,40503,f1941Z40503	40503
2238	scaffold2238,40443,f1942Z40443	40443
2239	scaffold2239,40364,f1943Z40364	40364
2240	scaffold2240,40239,f1945Z40239	40239
2241	scaffold2241,39852,f1948Z39852	39852
2242	scaffold2242,39738,f1950Z39738	39738
2243	scaffold2243,39696,f1951Z39696	39696
2244	scaffold2244,39689,f1949Z39689	39689
2245	scaffold2245,39522,f1953Z39522	39522
2246	scaffold2246,39446,f1956Z39446	39446
2247	scaffold2247,39422,f1957Z39422	39422
2248	scaffold2248,39180,f1958Z39180	39180
2249	scaffold2249,39153,f1959Z39153	39153
2250	scaffold2250,39089,f1960Z39089	39089
2251	scaffold2251,39038,f1961Z39038	39038
2252	scaffold2252,38900,f2226Z38900	38900
2253	scaffold2253,38726,f1964Z38726	38726
2254	scaffold2254,38567,f1968Z38567	38567
2255	scaffold2255,38566,f1967Z38566	38566
2256	scaffold2256,38384,f1969Z38384	38384
2257	scaffold2257,38263,f1971Z38263	38263
2258	scaffold2258,38047,f1973Z38047	38047
2259	scaffold2259,37955,f1974Z37955	37955
2260	scaffold2260,37730,f1978Z37730	37730
2261	scaffold2261,37543,f1980Z37543	37543
2262	scaffold2262,37524,f1979Z37524	37524
2263	scaffold2263,37476,f1981Z37476	37476
2264	scaffold2264,37373,f1982Z37373	37373
2265	scaffold2265,37120,f1984Z37120	37120
2266	scaffold2266,36926,f1985Z36926	36926
2267	scaffold2267,36841,f1986Z36841	36841
2268	scaffold2268,36797,f1987Z36797	36797
2269	scaffold2269,36544,f1990Z36544	36544
2270	scaffold2270,36489,f1991Z36489	36489
2271	scaffold2271,36391,f1992Z36391	36391
2272	scaffold2272,36388,f1993Z36388	36388
2273	scaffold2273,36235,f1994Z36235	36235
2274	scaffold2274,35987,f1995Z35987	35987
2275	scaffold2275,35974,f1996Z35974	35974
2276	scaffold2276,35960,f1997Z35960	35960
2277	scaffold2277,35939,f1998Z35939	35939
2278	scaffold2278,35619,f1999Z35619	35619
2279	scaffold2279,35397,f2001Z35397	35397
2280	scaffold2280,35016,f2002Z35016	35016
2281	scaffold2281,34997,f2003Z34997	34997
2282	scaffold2282,34981,f2004Z34981	34981
2283	scaffold2283,34963,f2005Z34963	34963
2284	scaffold2284,34833,f2006Z34833	34833
2285	scaffold2285,34618,f2009Z34618	34618
2286	scaffold2286,34618,f2010Z34618	34618
2287	scaffold2287,34513,f2011Z34513	34513
2288	scaffold2288,34510,f2012Z34510	34510
2289	scaffold2289,34128,f2016Z34128	34128
2290	scaffold2290,34122,f2017Z34122	34122
2291	scaffold2291,34105,f2018Z34105	34105
2292	scaffold2292,34026,f2019Z34026	34026
2293	scaffold2293,33973,f2020Z33973	33973
2294	scaffold2294,33866,f2021Z33866	33866
2295	scaffold2295,33694,f2023Z33694	33694
2296	scaffold2296,33687,f2024Z33687	33687
2297	scaffold2297,33658,f2025Z33658	33658
2298	scaffold2298,33456,f2026Z33456	33456
2299	scaffold2299,33451,f2027Z33451	33451
2300	scaffold2300,33221,f2029Z33221	33221
2301	scaffold2301,32871,f2035Z32871	32871
2302	scaffold2302,32868,f2032Z32868	32868
2303	scaffold2303,32846,f2034Z32846	32846
2304	scaffold2304,32786,f2037Z32786	32786
2305	scaffold2305,32746,f2038Z32746	32746
2306	scaffold2306,32395,f2040Z32395	32395
2307	scaffold2307,32348,f2041Z32348	32348
2308	scaffold2308,32347,f2039Z32347	32347
2309	scaffold2309,32219,f2042Z32219	32219
2310	scaffold2310,31924,f2045Z31924	31924
2311	scaffold2311,31889,f2046Z31889	31889
2312	scaffold2312,31447,f2048Z31447	31447
2313	scaffold2313,31395,f2049Z31395	31395
2314	scaffold2314,31267,f2051Z31267	31267
2315	scaffold2315,31192,f2052Z31192	31192
2316	scaffold2316,31125,f2028Z31125	31125
2317	scaffold2317,31016,f2053Z31016	31016
2318	scaffold2318,30940,f2054Z30940	30940
2319	scaffold2319,30763,f2057Z30763	30763
2320	scaffold2320,30731,f2058Z30731	30731
2321	scaffold2321,30652,f2060Z30652	30652
2322	scaffold2322,30225,f2061Z30225	30225
2323	scaffold2323,30192,f2063Z30192	30192
2324	scaffold2324,30190,f2062Z30190	30190
2325	scaffold2325,29848,f2066Z29848	29848
2326	scaffold2326,29814,f2067Z29814	29814
2327	scaffold2327,29652,f2068Z29652	29652
2328	scaffold2328,29408,f2070Z29408	29408
2329	scaffold2329,29408,f2069Z29408	29408
2330	scaffold2330,29352,f2073Z29352	29352
2331	scaffold2331,29322,f2074Z29322	29322
2332	scaffold2332,29275,f2072Z29275	29275
2333	scaffold2333,29241,f2075Z29241	29241
2334	scaffold2334,29207,f2076Z29207	29207
2335	scaffold2335,28770,f2077Z28770	28770
2336	scaffold2336,28581,f2078Z28581	28581
2337	scaffold2337,28326,f2079Z28326	28326
2338	scaffold2338,28306,f2080Z28306	28306
2339	scaffold2339,28229,f2081Z28229	28229
2340	scaffold2340,28066,f2082Z28066	28066
2341	scaffold2341,27852,f2084Z27852	27852
2342	scaffold2342,27779,f2085Z27779	27779
2343	scaffold2343,27732,f2086Z27732	27732
2344	scaffold2344,27589,f2087Z27589	27589
2345	scaffold2345,27246,f2088Z27246	27246
2346	scaffold2346,27058,f2090Z27058	27058
2347	scaffold2347,26903,f2091Z26903	26903
2348	scaffold2348,26807,f2092Z26807	26807
2349	scaffold2349,26666,f2093Z26666	26666
2350	scaffold2350,26404,f2094Z26404	26404
2351	scaffold2351,26068,f2097Z26068	26068
2352	scaffold2352,25966,f2098Z25966	25966
2353	scaffold2353,25919,f2100Z25919	25919
2354	scaffold2354,25905,f2099Z25905	25905
2355	scaffold2355,25731,f2201Z25731	25731
2356	scaffold2356,25708,f2202Z25708	25708
2357	scaffold2357,25439,f2204Z25439	25439
2358	scaffold2358,25352,f2205Z25352	25352
2359	scaffold2359,25336,f2206Z25336	25336
2360	scaffold2360,25249,f2207Z25249	25249
2361	scaffold2361,24890,f2208Z24890	24890
2362	scaffold2362,24833,f2209Z24833	24833
2363	scaffold2363,24819,f2210Z24819	24819
2364	scaffold2364,24527,f2211Z24527	24527
2365	scaffold2365,24366,f2212Z24366	24366
2366	scaffold2366,24253,f2213Z24253	24253
2367	scaffold2367,23893,f2214Z23893	23893
2368	scaffold2368,23832,f2215Z23832	23832
2369	scaffold2369,23740,f2216Z23740	23740
2370	scaffold2370,23365,f2218Z23365	23365
2371	scaffold2371,23065,f2219Z23065	23065
2372	scaffold2372,22937,f2220Z22937	22937
2373	scaffold2373,22824,f2221Z22824	22824
2374	scaffold2374,22740,f2222Z22740	22740
2375	scaffold2375,22716,f2223Z22716	22716
2376	scaffold2376,22321,f2224Z22321	22321
2377	scaffold2377,22136,f2225Z22136	22136
2378	scaffold2378,22063,f2227Z22063	22063
2379	scaffold2379,21721,f2228Z21721	21721
2380	scaffold2380,21608,f2229Z21608	21608
2381	scaffold2381,21501,f2230Z21501	21501
2382	scaffold2382,21475,f2232Z21475	21475
2383	scaffold2383,21475,f2231Z21475	21475
2384	scaffold2384,20899,f2233Z20899	20899
2385	scaffold2385,20722,f2234Z20722	20722
2386	scaffold2386,20632,f2235Z20632	20632
2387	scaffold2387,20623,f2236Z20623	20623
2388	scaffold2388,20512,f2237Z20512	20512
2389	scaffold2389,20096,f2238Z20096	20096
2390	scaffold2390,20016,f2239Z20016	20016
2391	scaffold2391,18735,f2240Z18735	18735
2392	scaffold2392,18047,f2241Z18047	18047
2393	scaffold2393,17702,f2242Z17702	17702
2394	scaffold2394,17692,f2243Z17692	17692
2395	scaffold2395,17660,f2244Z17660	17660
2396	scaffold2396,17158,f2245Z17158	17158
2397	scaffold2397,16915,f2246Z16915	16915
2398	scaffold2398,16707,f2247Z16707	16707
2399	scaffold2399,16698,f2248Z16698	16698
2400	scaffold2400,16577,f2250Z16577	16577
2401	scaffold2401,16557,f2249Z16557	16557
2402	scaffold2402,16114,f2251Z16114	16114
2403	scaffold2403,16048,f2252Z16048	16048
2404	scaffold2404,16012,f2253Z16012	16012
2405	scaffold2405,15895,f2254Z15895	15895
2406	scaffold2406,15509,f2255Z15509	15509
2407	scaffold2407,15337,f2256Z15337	15337
2408	scaffold2408,15052,f2257Z15052	15052
2409	scaffold2409,14818,f2258Z14818	14818
2410	scaffold2410,14610,f2259Z14610	14610
2411	scaffold2411,14480,f2260Z14480	14480
2412	scaffold2412,14303,f2261Z14303	14303
2413	scaffold2413,14108,f2262Z14108	14108
2414	scaffold2414,13896,f2263Z13896	13896
2415	scaffold2415,13839,f2264Z13839	13839
2416	scaffold2416,13710,f2265Z13710	13710
2417	scaffold2417,13641,f2266Z13641	13641
2418	scaffold2418,13263,f2267Z13263	13263
2419	scaffold2419,12775,f2268Z12775	12775
2420	scaffold2420,12746,f2269Z12746	12746
2421	scaffold2421,12362,f2270Z12362	12362
2422	scaffold2422,12224,f2271Z12224	12224
2423	scaffold2423,12139,f2272Z12139	12139
2424	scaffold2424,11828,f2273Z11828	11828
2425	scaffold2425,11283,f2274Z11283	11283
2426	scaffold2426,10926,f2275Z10926	10926
2427	scaffold2427,10307,f2276Z10307	10307
2428	scaffold2428,10269,f2277Z10269	10269
2429	scaffold2429,9971,f2278Z9971	9971
2430	scaffold2430,9912,f2279Z9912	9912
2431	scaffold2431,9791,f2280Z9791	9791
2432	scaffold2432,9351,f2281Z9351	9351
2433	scaffold2433,9208,f2282Z9208	9208
2434	scaffold2434,8854,f2283Z8854	8854
2435	scaffold2435,8836,f2284Z8836	8836
2436	scaffold2436,7647,f2285Z7647	7647
2437	scaffold2437,6701,f2286Z6701	6701
2438	scaffold2438,6400,f2287Z6400	6400
2439	scaffold2439,5720,f2288Z5720	5720
2440	scaffold2440,5019,f2289Z5019	5019
2441	scaffold2441,4778,f2290Z4778	4778
